datetime (UTC),"coordinates (lat,lon)",temperature (degC),relative_humidity (0-1),wind_speed (m/s),surface_pressure (Pa),total_precipitation (mm of water equivalent),snowfall (mm of water equivalent),snow_depth (mm of water equivalent),absolute_humidity (g/m^3),rainfall (mm)
3/16/2024 0:00,"(42.089797, -76.807734)",4.44,0.82,2.72,96122.27,0.0,0.0,0.0,5.370517665491553,0.0
3/16/2024 1:00,"(42.089797, -76.807734)",4.12,0.83,2.85,96085.24,0.01,0.0,0.0,5.321460182668805,0.01
3/16/2024 2:00,"(42.089797, -76.807734)",4.45,0.82,2.75,96071.4,0.04,0.0,0.0,5.374088330968655,0.04
3/16/2024 3:00,"(42.089797, -76.807734)",4.66,0.83,2.64,96071.32,0.02,0.0,0.0,5.516011298385032,0.02
3/16/2024 4:00,"(42.089797, -76.807734)",4.54,0.83,2.63,96068.17,0.01,0.0,0.0,5.472248548291127,0.01
3/16/2024 5:00,"(42.089797, -76.807734)",4.08,0.86,2.53,96043.42,0.01,0.0,0.0,5.499120537250861,0.01
3/16/2024 6:00,"(42.089797, -76.807734)",3.59,0.82,2.22,96058.81,0.01,0.0,0.0,5.074490415713776,0.01
3/16/2024 7:00,"(42.089797, -76.807734)",3.54,0.77,2.17,96055.12,0.01,0.0,0.0,4.749144634844031,0.01
3/16/2024 8:00,"(42.089797, -76.807734)",3.27,0.71,2.52,96089.13,0.0,0.0,0.0,4.300523843734087,0.0
3/16/2024 9:00,"(42.089797, -76.807734)",3.57,0.7,2.69,96087.92,0.0,0.0,0.0,4.326085833356648,0.0
3/16/2024 10:00,"(42.089797, -76.807734)",5.12,0.62,2.59,96066.28,0.0,0.0,0.0,4.247833481354944,0.0
3/16/2024 11:00,"(42.089797, -76.807734)",6.1,0.55,2.43,96027.07,0.0,0.0,0.0,4.01932384905416,0.0
3/16/2024 12:00,"(42.089797, -76.807734)",7.41,0.5,2.42,95949.42,0.0,0.0,0.0,3.9797324817307347,0.0
3/16/2024 13:00,"(42.089797, -76.807734)",9.5,0.42,3.31,95855.92,0.0,0.0,0.0,3.8237290074826777,0.0
3/16/2024 14:00,"(42.089797, -76.807734)",11.2,0.36,4.66,95746.93,0.0,0.0,0.0,3.6498122556267014,0.0
3/16/2024 15:00,"(42.089797, -76.807734)",11.51,0.36,5.22,95603.92,0.0,0.0,0.0,3.721533539744276,0.0
3/16/2024 16:00,"(42.089797, -76.807734)",11.99,0.35,5.32,95521.19,0.0,0.0,0.0,3.7284759207259226,0.0
3/16/2024 17:00,"(42.089797, -76.807734)",12.01,0.35,5.35,95541.85,0.0,0.0,0.0,3.733135275354345,0.0
3/16/2024 18:00,"(42.089797, -76.807734)",11.47,0.33,3.11,95465.32,0.0,0.0,0.0,3.4028599528342003,0.0
3/16/2024 19:00,"(42.089797, -76.807734)",10.26,0.38,2.79,95441.49,0.0,0.0,0.0,3.6307234393933587,0.0
3/16/2024 20:00,"(42.089797, -76.807734)",9.46,0.41,3.48,95389.5,0.0,0.0,0.0,3.723181958197314,0.0
3/16/2024 21:00,"(42.089797, -76.807734)",9.03,0.43,4.07,95345.27,0.0,0.0,0.0,3.7990161625653274,0.0
3/16/2024 22:00,"(42.089797, -76.807734)",8.84,0.45,4.45,95274.82,0.0,0.0,0.0,3.9276369794760213,0.0
3/16/2024 23:00,"(42.089797, -76.807734)",9.27,0.46,4.5,95173.29,0.0,0.0,0.0,4.126891541487495,0.0
3/17/2024 0:00,"(42.089797, -76.807734)",9.34,0.46,4.75,95069.73,0.0,0.0,0.0,4.1453749328290765,0.0
3/17/2024 1:00,"(42.089797, -76.807734)",8.88,0.49,4.96,94999.49,0.07,0.0,0.0,4.287735487003579,0.07
3/17/2024 2:00,"(42.089797, -76.807734)",7.68,0.65,4.6,95024.17,0.44,0.0,0.0,5.264929417053327,0.44
3/17/2024 3:00,"(42.089797, -76.807734)",6.15,0.83,4.23,95036.71,0.99,0.0,0.0,6.085434634905671,0.99
3/17/2024 4:00,"(42.089797, -76.807734)",5.16,0.91,3.7,95045.97,0.9,0.0,0.0,6.2512247868318855,0.9
3/17/2024 5:00,"(42.089797, -76.807734)",4.97,0.92,3.19,94957.19,0.22,0.0,0.0,6.241018591655457,0.22
3/17/2024 6:00,"(42.089797, -76.807734)",4.72,0.92,3.95,95055.39,0.02,0.0,0.0,6.138513983574758,0.02
3/17/2024 7:00,"(42.089797, -76.807734)",4.45,0.89,4.16,95105.21,0.0,0.0,0.0,5.832851968978173,0.0
3/17/2024 8:00,"(42.089797, -76.807734)",4.58,0.87,4.37,95170.95,0.02,0.0,0.0,5.7512264872102,0.02
3/17/2024 9:00,"(42.089797, -76.807734)",4.91,0.82,4.2,95178.48,0.11,0.0,0.0,5.540599190970782,0.11
3/17/2024 10:00,"(42.089797, -76.807734)",5.41,0.72,4.24,95191.7,0.08,0.0,0.0,5.028310856708157,0.08
3/17/2024 11:00,"(42.089797, -76.807734)",6.31,0.53,4.4,95205.03,0.07,0.0,0.0,3.926807804834773,0.07
3/17/2024 12:00,"(42.089797, -76.807734)",7.03,0.39,5.39,95220.97,0.01,0.0,0.0,3.0285166779682404,0.01
3/17/2024 13:00,"(42.089797, -76.807734)",8.19,0.31,5.9,95208.85,0.0,0.0,0.0,2.5950242696365238,0.0
3/17/2024 14:00,"(42.089797, -76.807734)",8.7,0.3,6.18,95207.03,0.0,0.0,0.0,2.5950242049049064,0.0
3/17/2024 15:00,"(42.089797, -76.807734)",8.46,0.33,5.87,95128.0,0.06,0.0,0.0,2.810866279702639,0.06
3/17/2024 16:00,"(42.089797, -76.807734)",7.99,0.38,5.59,95172.56,0.08,0.0,0.0,3.1402372211623897,0.08
3/17/2024 17:00,"(42.089797, -76.807734)",7.71,0.42,4.47,95219.72,0.03,0.0,0.0,3.4085633096669987,0.03
3/17/2024 18:00,"(42.089797, -76.807734)",5.41,0.56,3.23,95379.92,0.09,0.0,0.0,3.910908444106345,0.09
3/17/2024 19:00,"(42.089797, -76.807734)",4.61,0.62,2.73,95435.36,0.11,0.0,0.0,4.106745375443764,0.11
3/17/2024 20:00,"(42.089797, -76.807734)",4.11,0.64,2.28,95483.64,0.04,0.0,0.0,4.100560753048504,0.04
3/17/2024 21:00,"(42.089797, -76.807734)",3.61,0.6,2.39,95509.74,0.0,0.0,0.0,3.718015786863892,0.0
3/17/2024 22:00,"(42.089797, -76.807734)",2.8,0.56,2.82,95565.42,0.0,0.0,0.0,3.2864226647045305,0.0
3/17/2024 23:00,"(42.089797, -76.807734)",2.07,0.57,3.14,95574.34,0.0,0.0,0.0,3.184057886773173,0.0
3/18/2024 0:00,"(42.089797, -76.807734)",1.47,0.63,3.28,95626.23,0.0,0.0,0.0,3.378584462662492,0.0
3/18/2024 1:00,"(42.089797, -76.807734)",0.82,0.67,3.16,95605.18,0.0,0.0,0.0,3.4370026806883445,0.0
3/18/2024 2:00,"(42.089797, -76.807734)",0.54,0.69,2.96,95580.48,0.0,0.0,0.0,3.472260690089641,0.0
3/18/2024 3:00,"(42.089797, -76.807734)",0.21,0.71,2.88,95592.61,0.11,0.11,0.0,3.492728000874962,0.0
3/18/2024 4:00,"(42.089797, -76.807734)",-0.05,0.71,2.96,95579.55,0.03,0.03,0.0,3.4306735541483344,0.0
3/18/2024 5:00,"(42.089797, -76.807734)",-0.21,0.72,2.87,95624.87,0.04,0.03,0.0,3.4407571732113382,0.010000000000000002
3/18/2024 6:00,"(42.089797, -76.807734)",-0.91,0.7,2.0,95650.57,0.02,0.02,0.0,3.186728131206853,0.0
3/18/2024 7:00,"(42.089797, -76.807734)",-1.07,0.7,2.17,95657.01,0.0,0.0,0.0,3.15144972011449,0.0
3/18/2024 8:00,"(42.089797, -76.807734)",-0.98,0.67,2.74,95703.09,0.0,0.0,0.0,3.0353406162753083,0.0
3/18/2024 9:00,"(42.089797, -76.807734)",-0.62,0.65,3.83,95708.15,0.0,0.0,0.0,3.0193008636369285,0.0
3/18/2024 10:00,"(42.089797, -76.807734)",-0.03,0.58,4.85,95736.34,0.02,0.01,0.0,2.806393220058576,0.01
3/18/2024 11:00,"(42.089797, -76.807734)",0.62,0.52,5.01,95737.37,0.03,0.03,0.0,2.631188553462116,0.0
3/18/2024 12:00,"(42.089797, -76.807734)",0.7,0.52,5.01,95727.07,0.03,0.03,0.0,2.6456704981673096,0.0
3/18/2024 13:00,"(42.089797, -76.807734)",1.21,0.5,4.79,95676.32,0.02,0.02,0.0,2.6342758752735844,0.0
3/18/2024 14:00,"(42.089797, -76.807734)",1.38,0.49,4.83,95640.84,0.03,0.03,0.0,2.611715127075286,0.0
3/18/2024 15:00,"(42.089797, -76.807734)",1.57,0.49,4.8,95595.19,0.04,0.04,0.0,2.64574817669521,0.0
3/18/2024 16:00,"(42.089797, -76.807734)",1.38,0.49,4.94,95582.63,0.04,0.04,0.0,2.611715127075286,0.0
3/18/2024 17:00,"(42.089797, -76.807734)",1.16,0.51,4.96,95624.74,0.05,0.04,0.0,2.6778000633559498,0.010000000000000002
3/18/2024 18:00,"(42.089797, -76.807734)",0.26,0.58,4.47,95701.62,0.03,0.03,0.0,2.86305463524407,0.0
3/18/2024 19:00,"(42.089797, -76.807734)",-0.04,0.61,3.78,95767.64,0.01,0.01,0.0,2.9495151765785588,0.0
3/18/2024 20:00,"(42.089797, -76.807734)",-0.36,0.63,3.31,95763.08,0.0,0.0,0.0,2.9795907643620207,0.0
3/18/2024 21:00,"(42.089797, -76.807734)",-0.51,0.66,3.82,95749.52,0.01,0.01,0.0,3.089219870134266,0.0
3/18/2024 22:00,"(42.089797, -76.807734)",-0.7,0.69,4.23,95748.39,0.02,0.02,0.0,3.187363294630293,0.0
3/18/2024 23:00,"(42.089797, -76.807734)",-0.92,0.73,4.9,95743.87,0.03,0.03,0.0,3.3209922497201014,0.0
3/19/2024 0:00,"(42.089797, -76.807734)",-1.05,0.74,4.78,95753.11,0.06,0.06,0.0,3.3361744371168887,0.0
3/19/2024 1:00,"(42.089797, -76.807734)",-1.43,0.74,4.32,95766.41,0.08,0.07,0.0,3.248943039424491,0.009999999999999995
3/19/2024 2:00,"(42.089797, -76.807734)",-1.6,0.74,4.04,95762.13,0.03,0.03,0.0,3.210571485491102,0.0
3/19/2024 3:00,"(42.089797, -76.807734)",-1.74,0.71,4.46,95753.32,0.05,0.05,0.0,3.0503815208301197,0.0
3/19/2024 4:00,"(42.089797, -76.807734)",-2.02,0.69,4.68,95757.06,0.03,0.03,0.0,2.9068328647325137,0.0
3/19/2024 5:00,"(42.089797, -76.807734)",-2.2,0.67,4.47,95750.14,0.02,0.01,0.0,2.7871142960132134,0.01
3/19/2024 6:00,"(42.089797, -76.807734)",-2.16,0.62,4.13,95792.68,0.01,0.01,0.0,2.586381673447065,0.0
3/19/2024 7:00,"(42.089797, -76.807734)",-2.06,0.62,4.09,95788.54,0.01,0.01,0.0,2.604612776785632,0.0
3/19/2024 8:00,"(42.089797, -76.807734)",-1.68,0.61,4.29,95804.44,0.02,0.01,0.0,2.6317810697737443,0.01
3/19/2024 9:00,"(42.089797, -76.807734)",-1.19,0.6,5.23,95783.15,0.03,0.03,0.0,2.6787569303332304,0.0
3/19/2024 10:00,"(42.089797, -76.807734)",-0.44,0.6,5.32,95747.11,0.05,0.05,0.0,2.822032870592315,0.0
3/19/2024 11:00,"(42.089797, -76.807734)",0.18,0.58,5.31,95713.61,0.07,0.06,0.0,2.8473245474904116,0.010000000000000009
3/19/2024 12:00,"(42.089797, -76.807734)",0.81,0.55,5.34,95636.58,0.07,0.06,0.0,2.8194875059854256,0.010000000000000009
3/19/2024 13:00,"(42.089797, -76.807734)",1.59,0.52,5.24,95512.92,0.07,0.06,0.0,2.8115584014339476,0.010000000000000009
3/19/2024 14:00,"(42.089797, -76.807734)",2.06,0.54,5.5,95434.64,0.07,0.07,0.0,3.0144313182899687,0.0
3/19/2024 15:00,"(42.089797, -76.807734)",2.14,0.55,5.68,95294.5,0.07,0.07,0.0,3.0869482908157027,0.0
3/19/2024 16:00,"(42.089797, -76.807734)",2.31,0.56,5.75,95260.24,0.11,0.11,0.0,3.179463758083359,0.0
3/19/2024 17:00,"(42.089797, -76.807734)",1.83,0.61,4.8,95232.07,0.22,0.22,0.0,3.352446981132825,0.0
3/19/2024 18:00,"(42.089797, -76.807734)",0.5,0.75,3.58,95266.28,0.31,0.31,0.0,3.763840354892246,0.0
3/19/2024 19:00,"(42.089797, -76.807734)",0.25,0.78,3.63,95334.33,0.34,0.34,0.0,3.8476649784805943,0.0
3/19/2024 20:00,"(42.089797, -76.807734)",0.33,0.77,3.29,95362.13,0.28,0.28,0.0,3.819307454675452,0.0
3/19/2024 21:00,"(42.089797, -76.807734)",0.38,0.75,3.35,95364.97,0.12,0.12,0.0,3.732921588813837,0.0
3/19/2024 22:00,"(42.089797, -76.807734)",0.23,0.74,3.29,95334.17,0.05,0.05,0.0,3.6453254089476332,0.0
3/19/2024 23:00,"(42.089797, -76.807734)",0.43,0.75,3.2,95286.39,0.05,0.05,0.0,3.745777228955177,0.0
3/20/2024 0:00,"(42.089797, -76.807734)",0.54,0.76,3.21,95243.9,0.07,0.07,0.0,3.8245190209683013,0.0
3/20/2024 1:00,"(42.089797, -76.807734)",0.93,0.76,3.25,95211.92,0.05,0.05,0.0,3.928171304243735,0.0
3/20/2024 2:00,"(42.089797, -76.807734)",1.08,0.77,3.22,95184.08,0.02,0.02,0.0,4.02090811826656,0.0
3/20/2024 3:00,"(42.089797, -76.807734)",1.31,0.77,3.17,95170.79,0.05,0.05,0.0,4.084572961295036,0.0
3/20/2024 4:00,"(42.089797, -76.807734)",0.66,0.79,3.09,95147.95,0.02,0.02,0.0,4.0083700807434,0.0
3/20/2024 5:00,"(42.089797, -76.807734)",0.51,0.78,2.45,95158.09,0.0,0.0,0.0,3.9170841086732735,0.0
3/20/2024 6:00,"(42.089797, -76.807734)",0.35,0.78,2.91,95241.63,0.0,0.0,0.0,3.874235866014941,0.0
3/20/2024 7:00,"(42.089797, -76.807734)",0.28,0.78,1.68,95256.56,0.0,0.0,0.0,3.855619408807662,0.0
3/20/2024 8:00,"(42.089797, -76.807734)",0.87,0.76,1.83,95264.88,0.0,0.0,0.0,3.9120662408509927,0.0
3/20/2024 9:00,"(42.089797, -76.807734)",1.46,0.73,2.11,95229.63,0.0,0.0,0.0,3.912200773905359,0.0
3/20/2024 10:00,"(42.089797, -76.807734)",2.26,0.67,2.97,95210.08,0.06,0.02,0.0,3.791150690138024,0.039999999999999994
3/20/2024 11:00,"(42.089797, -76.807734)",2.86,0.63,3.47,95162.26,0.16,0.04,0.0,3.7122004257644967,0.12
3/20/2024 12:00,"(42.089797, -76.807734)",2.6,0.69,3.93,95127.1,0.2,0.11,0.0,3.995089411140198,0.09000000000000001
3/20/2024 13:00,"(42.089797, -76.807734)",2.83,0.73,4.16,95125.6,0.27,0.17,0.0,4.292754962840213,0.1
3/20/2024 14:00,"(42.089797, -76.807734)",2.33,0.82,4.42,95096.49,0.59,0.23,0.0,4.66194745715987,0.36
3/20/2024 15:00,"(42.089797, -76.807734)",0.55,0.84,6.48,95198.52,1.32,0.67,0.0,4.230004033226351,0.65
3/20/2024 16:00,"(42.089797, -76.807734)",-0.53,0.75,6.81,95297.53,0.13,0.1,0.0,3.5056150334277114,0.03
3/20/2024 17:00,"(42.089797, -76.807734)",0.39,0.58,7.01,95395.95,0.03,0.01,0.0,2.8887786367432544,0.019999999999999997
3/20/2024 18:00,"(42.089797, -76.807734)",-0.47,0.52,6.52,95621.74,0.01,0.01,0.0,2.44068522036679,0.0
3/20/2024 19:00,"(42.089797, -76.807734)",-1.92,0.56,5.94,95757.35,0.01,0.01,0.0,2.375778328259177,0.0
3/20/2024 20:00,"(42.089797, -76.807734)",-2.71,0.58,6.18,95883.8,0.01,0.01,0.0,2.3275785084268397,0.0
3/20/2024 21:00,"(42.089797, -76.807734)",-3.17,0.6,6.92,96018.81,0.02,0.02,0.0,2.3307483442160444,0.0
3/20/2024 22:00,"(42.089797, -76.807734)",-3.9,0.6,6.31,96110.48,0.01,0.01,0.0,2.2128594837865814,0.0
3/20/2024 23:00,"(42.089797, -76.807734)",-4.07,0.56,5.97,96161.29,0.0,0.0,0.0,2.040426558537398,0.0
3/21/2024 0:00,"(42.089797, -76.807734)",-4.32,0.56,6.05,96239.47,0.0,0.0,0.0,2.0042760319136645,0.0
3/21/2024 1:00,"(42.089797, -76.807734)",-5.02,0.58,6.0,96279.88,0.01,0.01,0.0,1.974108937829016,0.0
3/21/2024 2:00,"(42.089797, -76.807734)",-5.4,0.62,6.32,96339.52,0.01,0.01,0.0,2.053199437054685,0.0
3/21/2024 3:00,"(42.089797, -76.807734)",-5.41,0.61,6.45,96380.26,0.02,0.02,0.0,2.018624323247747,0.0
3/21/2024 4:00,"(42.089797, -76.807734)",-5.46,0.58,6.18,96448.77,0.02,0.02,0.0,1.9124247482516183,0.0
3/21/2024 5:00,"(42.089797, -76.807734)",-5.55,0.6,6.27,96504.35,0.02,0.01,0.0,1.9655367156992871,0.01
3/21/2024 6:00,"(42.089797, -76.807734)",-5.47,0.6,6.24,96594.02,0.02,0.02,0.0,1.9769408248803837,0.0
3/21/2024 7:00,"(42.089797, -76.807734)",-5.44,0.6,6.22,96674.23,0.02,0.02,0.0,1.981232370486227,0.0
3/21/2024 8:00,"(42.089797, -76.807734)",-5.33,0.56,6.39,96781.25,0.03,0.03,0.0,1.8639024497359717,0.0
3/21/2024 9:00,"(42.089797, -76.807734)",-4.84,0.53,6.3,96857.83,0.05,0.05,0.0,1.8274437639801338,0.0
3/21/2024 10:00,"(42.089797, -76.807734)",-3.94,0.48,5.94,96926.15,0.07,0.06,0.0,1.765243404665296,0.010000000000000009
3/21/2024 11:00,"(42.089797, -76.807734)",-3.26,0.45,5.55,96948.86,0.05,0.05,0.0,1.7369413356176089,0.0
3/21/2024 12:00,"(42.089797, -76.807734)",-2.4,0.42,5.46,97006.37,0.03,0.03,0.0,1.7227342137919648,0.0
3/21/2024 13:00,"(42.089797, -76.807734)",-1.4,0.39,5.89,97003.92,0.02,0.02,0.0,1.715871479580517,0.0
3/21/2024 14:00,"(42.089797, -76.807734)",-0.59,0.36,5.84,96975.71,0.01,0.01,0.0,1.6757108176839688,0.0
3/21/2024 15:00,"(42.089797, -76.807734)",-0.33,0.35,5.79,96978.06,0.01,0.01,0.0,1.6587680580472366,0.0
3/21/2024 16:00,"(42.089797, -76.807734)",-0.15,0.34,5.58,96991.36,0.0,0.0,0.0,1.6315523977322235,0.0
3/21/2024 17:00,"(42.089797, -76.807734)",-0.16,0.34,5.19,97033.75,0.0,0.0,0.0,1.6304256251832308,0.0
3/21/2024 18:00,"(42.089797, -76.807734)",-2.15,0.4,4.46,97078.39,0.0,0.0,0.0,1.6698062731182912,0.0
3/21/2024 19:00,"(42.089797, -76.807734)",-2.18,0.4,3.53,97154.76,0.0,0.0,0.0,1.6662896388588886,0.0
3/21/2024 20:00,"(42.089797, -76.807734)",-2.35,0.41,3.3,97231.92,0.0,0.0,0.0,1.6876468327245642,0.0
3/21/2024 21:00,"(42.089797, -76.807734)",-2.63,0.43,3.35,97328.76,0.0,0.0,0.0,1.7353893102391327,0.0
3/21/2024 22:00,"(42.089797, -76.807734)",-3.12,0.46,3.45,97411.11,0.0,0.0,0.0,1.79324969545561,0.0
3/21/2024 23:00,"(42.089797, -76.807734)",-3.49,0.48,3.4,97460.85,0.0,0.0,0.0,1.8227263269001093,0.0
3/22/2024 0:00,"(42.089797, -76.807734)",-3.82,0.51,3.28,97510.62,0.0,0.0,0.0,1.891689892271476,0.0
3/22/2024 1:00,"(42.089797, -76.807734)",-4.41,0.53,3.06,97531.33,0.0,0.0,0.0,1.8847183723221157,0.0
3/22/2024 2:00,"(42.089797, -76.807734)",-4.96,0.56,2.93,97582.53,0.0,0.0,0.0,1.9142873292484281,0.0
3/22/2024 3:00,"(42.089797, -76.807734)",-5.15,0.57,2.81,97557.13,0.0,0.0,0.0,1.9219852129027173,0.0
3/22/2024 4:00,"(42.089797, -76.807734)",-6.24,0.61,2.31,97548.73,0.0,0.0,0.0,1.900716591920755,0.0
3/22/2024 5:00,"(42.089797, -76.807734)",-7.25,0.65,2.03,97523.94,0.0,0.0,0.0,1.8812253559086933,0.0
3/22/2024 6:00,"(42.089797, -76.807734)",-8.01,0.67,2.31,97587.42,0.0,0.0,0.0,1.8335491722082022,0.0
3/22/2024 7:00,"(42.089797, -76.807734)",-8.48,0.7,1.77,97577.06,0.0,0.0,0.0,1.8501282260125422,0.0
3/22/2024 8:00,"(42.089797, -76.807734)",-7.45,0.67,1.43,97646.26,0.0,0.0,0.0,1.9108230843220695,0.0
3/22/2024 9:00,"(42.089797, -76.807734)",-5.88,0.6,1.22,97666.05,0.0,0.0,0.0,1.919105074180748,0.0
3/22/2024 10:00,"(42.089797, -76.807734)",-4.41,0.5,1.93,97596.61,0.01,0.01,0.0,1.7780362003038823,0.0
3/22/2024 11:00,"(42.089797, -76.807734)",-3.82,0.47,1.71,97568.63,0.01,0.01,0.0,1.743322057583517,0.0
3/22/2024 12:00,"(42.089797, -76.807734)",-2.9,0.44,1.6,97488.02,0.0,0.0,0.0,1.7422020892648908,0.0
3/22/2024 13:00,"(42.089797, -76.807734)",-1.6,0.43,1.68,97411.42,0.16,0.16,0.0,1.8656023496772614,0.0
3/22/2024 14:00,"(42.089797, -76.807734)",-1.22,0.45,2.02,97331.68,0.04,0.04,0.0,2.004870943007465,0.0
3/22/2024 15:00,"(42.089797, -76.807734)",-0.53,0.44,2.38,97224.78,0.02,0.02,0.0,2.056627486277591,0.0
3/22/2024 16:00,"(42.089797, -76.807734)",0.27,0.43,2.39,97108.32,0.03,0.02,0.0,2.1240711823620853,0.009999999999999998
3/22/2024 17:00,"(42.089797, -76.807734)",1.24,0.41,1.99,97076.63,0.01,0.01,0.0,2.1645358053820294,0.0
3/22/2024 18:00,"(42.089797, -76.807734)",0.9,0.49,1.22,97025.49,0.02,0.02,0.0,2.5274403229337787,0.0
3/22/2024 19:00,"(42.089797, -76.807734)",0.07,0.56,1.74,97017.14,0.68,0.51,0.0,2.728377435772054,0.17000000000000004
3/22/2024 20:00,"(42.089797, -76.807734)",-0.66,0.65,2.62,97021.42,0.39,0.36,0.0,3.010934559015254,0.030000000000000027
3/22/2024 21:00,"(42.089797, -76.807734)",-0.35,0.71,2.88,96983.82,0.1,0.1,0.0,3.3602760815932684,0.0
3/22/2024 22:00,"(42.089797, -76.807734)",-0.62,0.79,2.87,96861.56,1.49,1.49,0.0,3.6696118188818057,0.0
3/22/2024 23:00,"(42.089797, -76.807734)",-0.49,0.82,3.29,96825.2,1.48,1.45,2.82,3.843444013814465,0.030000000000000027
3/23/2024 0:00,"(42.089797, -76.807734)",-0.63,0.86,3.51,96755.26,1.13,0.85,3.63,3.991997452327731,0.2799999999999999
3/23/2024 1:00,"(42.089797, -76.807734)",-0.63,0.89,3.44,96633.14,1.13,0.48,8.58,4.13125317740893,0.6499999999999999
3/23/2024 2:00,"(42.089797, -76.807734)",-0.81,0.9,3.34,96560.29,1.32,0.14,3.63,4.125796440601055,1.1800000000000002
3/23/2024 3:00,"(42.089797, -76.807734)",-0.61,0.89,2.88,96480.29,1.62,0.22,2.82,4.136987856352749,1.4000000000000001
3/23/2024 4:00,"(42.089797, -76.807734)",-0.57,0.9,2.36,96392.58,1.11,0.03,2.82,4.1950902944405355,1.08
3/23/2024 5:00,"(42.089797, -76.807734)",-0.65,0.9,1.79,96334.34,1.66,0.04,2.82,4.171879696301103,1.6199999999999999
3/23/2024 6:00,"(42.089797, -76.807734)",-0.05,0.91,0.57,96342.94,1.92,0.24,8.58,4.397060470809836,1.68
3/23/2024 7:00,"(42.089797, -76.807734)",-0.4,0.93,1.28,96363.69,1.81,0.32,10.0,4.386282469976003,1.49
3/23/2024 8:00,"(42.089797, -76.807734)",-0.51,0.93,1.5,96329.11,1.51,0.35,10.0,4.352991635189194,1.1600000000000001
3/23/2024 9:00,"(42.089797, -76.807734)",-0.63,0.94,1.87,96330.91,1.23,0.58,10.0,4.363346052544265,0.65
3/23/2024 10:00,"(42.089797, -76.807734)",-0.68,0.94,2.76,96389.04,1.13,1.03,10.0,4.348236154516631,0.09999999999999987
3/23/2024 11:00,"(42.089797, -76.807734)",-1.05,0.92,4.13,96390.21,1.05,1.03,12.82,4.147676327226402,0.020000000000000018
3/23/2024 12:00,"(42.089797, -76.807734)",-1.62,0.88,4.41,96381.72,0.86,0.86,12.82,3.8126397939712087,0.0
3/23/2024 13:00,"(42.089797, -76.807734)",-1.9,0.84,4.74,96386.32,0.51,0.51,12.82,3.5686688333062335,0.0
3/23/2024 14:00,"(42.089797, -76.807734)",-1.58,0.79,5.51,96360.65,0.2,0.2,12.82,3.4322991490353423,0.0
3/23/2024 15:00,"(42.089797, -76.807734)",-1.75,0.8,6.24,96384.57,0.1,0.1,12.82,3.4346436942945444,0.0
3/23/2024 16:00,"(42.089797, -76.807734)",-2.19,0.79,6.52,96349.86,0.01,0.01,12.82,3.2886097774550698,0.0
3/23/2024 17:00,"(42.089797, -76.807734)",-2.47,0.78,6.73,96393.11,0.0,0.0,12.82,3.1836277657237217,0.0
3/23/2024 18:00,"(42.089797, -76.807734)",-3.08,0.76,6.12,96435.23,0.0,0.0,12.82,2.9711672086493146,0.0
3/23/2024 19:00,"(42.089797, -76.807734)",-3.26,0.76,5.81,96500.67,0.0,0.0,12.82,2.9335009223764064,0.0
3/23/2024 20:00,"(42.089797, -76.807734)",-3.22,0.76,5.36,96603.44,0.01,0.01,2.82,2.9418347163808005,0.0
3/23/2024 21:00,"(42.089797, -76.807734)",-3.52,0.77,4.83,96743.23,0.0,0.0,2.82,2.917728173613423,0.0
3/23/2024 22:00,"(42.089797, -76.807734)",-3.97,0.78,4.26,96796.06,0.0,0.0,2.82,2.8623864299440656,0.0
3/23/2024 23:00,"(42.089797, -76.807734)",-4.51,0.79,3.87,96815.18,0.0,0.0,2.82,2.789235920889906,0.0
3/24/2024 0:00,"(42.089797, -76.807734)",-4.93,0.81,3.91,96848.87,0.0,0.0,2.82,2.7748642540132207,0.0
3/24/2024 1:00,"(42.089797, -76.807734)",-5.04,0.83,4.08,96884.49,0.0,0.0,2.82,2.8209518488403487,0.0
3/24/2024 2:00,"(42.089797, -76.807734)",-4.9,0.85,4.24,96941.72,0.0,0.0,2.82,2.9181864284733057,0.0
3/24/2024 3:00,"(42.089797, -76.807734)",-4.84,0.86,4.37,96954.08,0.0,0.0,2.82,2.965286107590406,0.0
3/24/2024 4:00,"(42.089797, -76.807734)",-4.94,0.86,4.49,96982.71,0.0,0.0,2.82,2.9440329043991653,0.0
3/24/2024 5:00,"(42.089797, -76.807734)",-5.5,0.85,4.07,97031.68,0.0,0.0,2.82,2.7945980839846496,0.0
3/24/2024 6:00,"(42.089797, -76.807734)",-5.08,0.79,4.39,97139.54,0.01,0.01,2.82,2.6772767638999633,0.0
3/24/2024 7:00,"(42.089797, -76.807734)",-4.87,0.77,4.41,97184.95,0.02,0.02,2.82,2.6492440982673005,0.0
3/24/2024 8:00,"(42.089797, -76.807734)",-4.6,0.74,4.62,97283.07,0.03,0.03,2.82,2.5958906960900956,0.0
3/24/2024 9:00,"(42.089797, -76.807734)",-3.83,0.68,4.46,97376.6,0.02,0.02,2.82,2.5204560281342814,0.0
3/24/2024 10:00,"(42.089797, -76.807734)",-3.0,0.61,4.11,97438.27,0.0,0.0,2.82,2.398298353083423,0.0
3/24/2024 11:00,"(42.089797, -76.807734)",-2.01,0.53,3.48,97490.57,0.0,0.0,2.82,2.2343522889873997,0.0
3/24/2024 12:00,"(42.089797, -76.807734)",-0.92,0.47,2.92,97552.73,0.0,0.0,2.82,2.1381730922855446,0.0
